"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000009092",516.285240872941,-5.75310191601388,0.26481509136396,-21.7249775546472,1.19144059047472e-104,1.21856610683067e-102
"ENSMUSG00000021509",544.524331326678,-5.13852851976193,0.23665616873622,-21.713055472851,1.54441572484791e-104,1.57194661385607e-102
"ENSMUSG00000044903",956.462438679179,-8.52438040933718,0.392756903511164,-21.7039607276945,1.88230333499018e-104,1.90664658485135e-102
"ENSMUSG00000035473",993.396496388186,3.95945742726835,0.182628975177946,21.6803353542909,3.14579249111156e-104,3.17122976053729e-102
"ENSMUSG00000020407",545.037170274639,-3.91431216779157,0.1807901226275,-21.6511395141682,5.92960218789351e-104,5.94908516651088e-102
"ENSMUSG00000033900",406.69622277899,-2.87793977337151,0.13309076630851,-21.6238876159171,1.07067522645353e-103,1.06910219649998e-101
"ENSMUSG00000040152",6746.7441198739,3.97597141759144,0.183974428328683,21.6115438091651,1.39892347393112e-103,1.39027918265352e-101
"ENSMUSG00000024521",1175.05158775337,3.39493015907757,0.157148175853299,21.6033698173296,1.66979165429762e-103,1.6516826462158e-101
"ENSMUSG00000065954",2065.17943140962,-2.26388373934771,0.104803047386031,-21.6013159522827,1.74571083948849e-103,1.71870942416743e-101
"ENSMUSG00000020077",4444.08144879659,-4.67631736218795,0.216608164148774,-21.5888324457434,2.28718018724858e-103,2.24133020302979e-101
"ENSMUSG00000038459",1347.68714500375,2.8606171133488,0.132656598249857,21.5640771065217,3.90631553428094e-103,3.81028527739654e-101
"ENSMUSG00000026979",1382.45495181886,-3.89896814341701,0.180946012745751,-21.5476875353727,5.56581469126099e-103,5.40397003364875e-101
"ENSMUSG00000022425",861.070932765872,-4.24148267779529,0.196888099946282,-21.5426055660678,6.2112987518883e-103,6.00302079832727e-101
"ENSMUSG00000037025",348.730570537895,4.75499333842928,0.221300475477682,21.4865934118105,2.078104761376e-102,1.99925064919776e-100
"ENSMUSG00000022219",571.60008565668,5.38819314411533,0.25138173482107,21.434306466023,6.39798857017196e-102,6.12723732658878e-100
"ENSMUSG00000035778",1514.89111401003,-2.40958248635721,0.112680926749112,-21.3841202399961,1.8779489670612e-101,1.79033967362047e-99
"ENSMUSG00000027765",234.55260106929,-4.58293457808778,0.21435012000433,-21.3806018769442,2.02501062713733e-101,1.92184454518722e-99
"ENSMUSG00000020105",179.312381207441,3.06315469543509,0.143374637927337,21.36469001573,2.84736725339577e-101,2.69018747362311e-99
"ENSMUSG00000028194",687.522020718133,2.63994951402185,0.123716051504049,21.3387792604701,4.95720771259005e-101,4.66265220073927e-99
"ENSMUSG00000025790",317.240285876985,-3.01330861624383,0.141674564756746,-21.269227976226,2.18852722262835e-100,2.04933689126918e-98
"ENSMUSG00000057614",393.913650749943,3.47770797721399,0.163734775273726,21.2398860987232,4.08880143221981e-100,3.81181227324952e-98
"ENSMUSG00000040569",504.502029449801,-6.3553288698269,0.299921689450178,-21.18996089105,1.18195424801834e-99,1.09703057495587e-97
"ENSMUSG00000033590",253.311781428351,3.30215753012683,0.156004529091978,21.1670619394641,1.92170225701636e-99,1.7758045988192e-97
"ENSMUSG00000041324",1253.01474832754,-8.41568707294728,0.397900535321822,-21.1502280743118,2.74610968294185e-99,2.5265408257599e-97
"ENSMUSG00000031099",1152.39804047681,4.51730727670001,0.213621892757535,21.1462749364703,2.98611526747178e-99,2.73541141610273e-97
"ENSMUSG00000003161",5120.0092744297,-1.52232974641831,0.0720015518979456,-21.143012980832,3.19983670155204e-99,2.91850040974026e-97
"ENSMUSG00000022797",26549.5224216656,-4.76170378694648,0.225222123654431,-21.1422559635065,3.25157913216304e-99,2.95291037653203e-97
"ENSMUSG00000030650",443.663930455917,-5.90101928453245,0.279181175288313,-21.1368810179928,3.64376660606635e-99,3.29487204391468e-97
"ENSMUSG00000001946",1846.89407370089,-3.11045513618369,0.147350703006473,-21.1091978030607,6.54745437176437e-99,5.89522718626938e-97
"ENSMUSG00000041870",3895.73292055949,-1.69124466681973,0.0801311573923304,-21.1059558086653,7.01225888230632e-99,6.28686308048135e-97
"ENSMUSG00000061082",613.692399337879,-5.06106906416823,0.240452157948447,-21.0481332642202,2.37865289010673e-98,2.12355244668045e-96
"ENSMUSG00000030790",587.452885890191,-5.1540799120317,0.245364379809639,-21.0058196549572,5.80236114406523e-98,5.15822560946457e-96
"ENSMUSG00000062232",1635.65272741653,-1.93649588180707,0.0923812992219507,-20.9619901226388,1.45859539432904e-97,1.29122463710582e-95
"ENSMUSG00000056214",977.538115950576,-3.44252049405449,0.164394539944482,-20.9406011611886,2.28557277245801e-97,2.01484237418066e-95
"ENSMUSG00000041235",1745.82552619579,-3.12732486484525,0.149450081075123,-20.9255481318425,3.13440293176959e-97,2.75161397372722e-95
"ENSMUSG00000051413",1083.53344565357,2.14634636427359,0.10260767186379,20.9179910750029,3.67261990965537e-97,3.21072318989747e-95
"ENSMUSG00000032420",847.614187453104,-3.59208251995568,0.171765530471241,-20.9127087961173,4.10266763170962e-97,3.57186381539215e-95
"ENSMUSG00000025986",2069.26571303403,-3.22086520035836,0.154139634496391,-20.895762539477,5.85147016225232e-97,5.07344135178988e-95
"ENSMUSG00000031373",416.778766578825,-2.92308957043352,0.140171615284762,-20.8536483259839,1.41232596936645e-96,1.21952032166319e-94
"ENSMUSG00000027533",4183.06691695421,2.34720391132745,0.112586256569342,20.8480500449165,1.58761700617228e-96,1.36528582461403e-94
"ENSMUSG00000027227",2608.49327783213,3.34787769708033,0.160770883651292,20.8239055545767,2.62862719056969e-96,2.25132301943548e-94
"ENSMUSG00000028347",728.880605750617,-3.67612192775712,0.17677336647994,-20.7956775444126,4.73618055288512e-96,4.03994283679096e-94
"ENSMUSG00000021065",2035.42282182812,-2.33998739942998,0.112726699560178,-20.7580582821978,1.03671670891159e-95,8.80749368550735e-94
"ENSMUSG00000021193",3337.94134768878,-2.18050815166845,0.105129012652316,-20.7412596832794,1.47024605946167e-95,1.24404073199991e-93
"ENSMUSG00000032018",1368.58654633674,2.76043156270538,0.133192802765937,20.7250805252319,2.05782947081338e-95,1.73425636482268e-93
"ENSMUSG00000028909",613.160071293616,-4.7281226224817,0.228282527580988,-20.7117148762263,2.71613181928994e-95,2.27992754185736e-93
"ENSMUSG00000041649",624.521441390039,-4.01037545148251,0.194312864647996,-20.63875420059,1.23197097509417e-94,1.03001573310552e-92
"ENSMUSG00000020577",1342.71629700812,3.65549798936424,0.177767374866201,20.5633794846529,5.84190303497621e-94,4.86494288711122e-92
"ENSMUSG00000039395",945.207812402297,3.46232224998229,0.168917829426373,20.4970799218766,2.28606268604449e-93,1.89626199733352e-91
"ENSMUSG00000020823",2805.54848263077,-1.97031149758728,0.0963278060804934,-20.4542341174141,5.50804440763985e-93,4.55094069115937e-91
"ENSMUSG00000021097",1084.41599541049,3.19779951959414,0.156351120532987,20.4526805352794,5.68630906506702e-93,4.67987678483973e-91
"ENSMUSG00000018774",1709.07279278895,-2.46471040993084,0.120585250116003,-20.4395679202869,7.43948640862375e-93,6.09893148417486e-91
"ENSMUSG00000000594",9498.27040127861,-1.63479684104815,0.0800031999669808,-20.4341431558097,8.3139192435257e-93,6.78937847061407e-91
"ENSMUSG00000005124",607.982027021944,3.72919657687336,0.182650118099305,20.4171594066303,1.17712817825312e-92,9.57564231182048e-91
"ENSMUSG00000035615",809.91585050969,-4.9432669512356,0.242266748390569,-20.4042320461838,1.53351809265152e-92,1.24268048823365e-90
"ENSMUSG00000036875",837.579012064167,-3.47338562958024,0.17071097981207,-20.3465859864666,4.97757228382039e-92,4.01810231600811e-90
"ENSMUSG00000034762",272.261748536757,-6.02817371988445,0.296299280286279,-20.3448814119972,5.15365657679001e-92,4.14436604642705e-90
"ENSMUSG00000006219",2428.10572741443,-4.29730065341551,0.211297151409113,-20.3377121970522,5.96487660982766e-92,4.77847852823038e-90
"ENSMUSG00000032849",481.657206329002,2.59507690099153,0.127793677432919,20.3067706722324,1.12032595481796e-91,8.94096497805289e-90
"ENSMUSG00000047182",612.309130721287,-6.36256111753994,0.314216295204172,-20.2489852202149,3.62633321254375e-91,2.88314016811639e-89
"ENSMUSG00000022607",1863.50588763493,-1.27342019094019,0.0629156247513713,-20.2401262956931,4.34055613004072e-91,3.43801417683563e-89
"ENSMUSG00000019756",1440.20258546414,-4.91745881798874,0.243143846510063,-20.2244839364471,5.96108714408424e-91,4.7039005632476e-89
"ENSMUSG00000022865",948.513671161654,3.04720682413622,0.150715238338593,20.2183061097673,6.75633901775843e-91,5.31154129720718e-89
"ENSMUSG00000014329",846.239511890963,2.5560783217613,0.126717072698386,20.1715385885319,1.74136124464551e-90,1.36389368265562e-88
"ENSMUSG00000031700",2327.10599301267,4.14807246885687,0.206091799808727,20.1273047870254,4.25518082245598e-90,3.32045943512315e-88
"ENSMUSG00000050379",561.5172948533,-3.08389331564078,0.153318389169808,-20.1143080901092,5.53053226584215e-90,4.29973373834052e-88
"ENSMUSG00000037410",890.958064478958,3.08873540684664,0.153609441263502,20.1077185193858,6.31629666205203e-90,4.89257552841082e-88
"ENSMUSG00000028519",257.320364721682,-5.3765980354801,0.267647687384706,-20.0883410875581,9.3328524571817e-90,7.20270580294364e-88
"ENSMUSG00000063931",1806.98515634506,1.83643874325562,0.0915835414972588,20.0520608095351,1.93654775219019e-89,1.48909213835383e-87
"ENSMUSG00000021273",2517.16079599505,2.19478619473926,0.109457906211496,20.051417670081,1.96174593465931e-89,1.50298273081226e-87
"ENSMUSG00000055044",3674.92133446708,-1.74293467925464,0.0869867196279022,-20.0367905205563,2.63201345982909e-89,2.00919897047605e-87
"ENSMUSG00000041229",2369.03878092333,-2.6720508691154,0.133386312600085,-20.0324217457504,2.87339080648566e-89,2.18554046577063e-87
"ENSMUSG00000020180",781.568958890275,2.62211314056727,0.130992489985572,20.0172784016555,3.89420088992773e-89,2.95132800539163e-87
"ENSMUSG00000035967",846.48852963365,2.92882575854994,0.146479961106654,19.994719662831,6.12219465289128e-89,4.62324441368339e-87
"ENSMUSG00000030471",1543.29191358443,-2.21744500163488,0.110971184402434,-19.9821693674402,7.87274104306105e-89,5.92395646558047e-87
"ENSMUSG00000031548",993.080584419657,3.98712642708757,0.19971349625201,19.964231270862,1.12749240512712e-88,8.45378558136057e-87
"ENSMUSG00000032369",723.578040093246,4.02488173340725,0.201712723347531,19.9535342471818,1.39658503104653e-88,1.04342730564253e-86
"ENSMUSG00000026073",760.099981116209,-7.39146826479268,0.370479634877986,-19.9510784640753,1.46689951818097e-88,1.0920885494189e-86
"ENSMUSG00000022305",692.647876790893,-2.29120752091441,0.115001256117056,-19.9233260424761,2.55446221750297e-88,1.89506917114683e-86
"ENSMUSG00000079262",203.750171868708,-4.17437010510648,0.209660225766555,-19.9101669849121,3.32205891622528e-88,2.45587576512106e-86
"ENSMUSG00000047388",1037.41087688084,-1.92544523099923,0.0967456992674576,-19.9021273873503,3.90018512710746e-88,2.87318183367228e-86
"ENSMUSG00000051457",219.448039495936,-4.81288252851254,0.241925235613437,-19.8940904875375,4.57837904986861e-88,3.36104070389135e-86
"ENSMUSG00000024140",13338.8631269186,-2.87277832656721,0.144660903946661,-19.8587057607939,9.26679212934647e-88,6.77923761712502e-86
"ENSMUSG00000035898",3734.49459419509,-3.22636168347563,0.162481226750451,-19.8568274501698,9.61986700273352e-88,7.01318262562604e-86
"ENSMUSG00000043953",441.375344704472,-4.29748740608786,0.216498863106943,-19.8499305927765,1.10353307518816e-87,8.01735805556529e-86
"ENSMUSG00000003555",281.043053206643,-6.28958098715781,0.317039112947032,-19.8385017188987,1.38525883139927e-87,1.00295595597083e-85
"ENSMUSG00000043924",346.161923599414,-4.63526257913098,0.233744746066672,-19.8304460619142,1.62591515150141e-87,1.17316460023915e-85
"ENSMUSG00000106964",738.76807539646,-4.45093761887442,0.224499106864855,-19.8260816313796,1.77327640806345e-87,1.27512493656958e-85
"ENSMUSG00000036655",202.275905671181,4.5175184460206,0.228142602151777,19.8012927152256,2.90151655484315e-87,2.07932150659831e-85
"ENSMUSG00000027536",895.961493556808,2.4731115765898,0.125050241478475,19.776943629617,4.70348962073137e-87,3.35924823115896e-85
"ENSMUSG00000036155",1808.42254235972,-2.19875796224887,0.111191592458775,-19.7744983557463,4.93713293613874e-87,3.5142045213347e-85
"ENSMUSG00000034707",13320.2928430763,-2.15230413393401,0.108884641627602,-19.7668293871522,5.74765141772135e-87,4.07734908148051e-85
"ENSMUSG00000040016",562.875196351572,-3.91528196029216,0.198756496385118,-19.6988879936069,2.20407902913118e-86,1.55831345854916e-84
"ENSMUSG00000028655",781.765876989008,-8.64937345614726,0.440168397547565,-19.65014640837,5.76463399891434e-86,4.06204259943566e-84
"ENSMUSG00000026664",1451.24944826235,2.74481406390791,0.1397940277244,19.6347019153009,7.81379848427843e-86,5.48763067550874e-84
"ENSMUSG00000001467",1787.05566221536,3.17080913011232,0.161529584117363,19.6298971946123,8.58882899486082e-86,6.0118949532466e-84
"ENSMUSG00000039349",1783.92332623136,3.42481532519467,0.174545996744892,19.6212768500227,1.01764753265871e-85,7.09960790251202e-84
"ENSMUSG00000100131",4663.91314203863,16.0026146639175,0.815611674833275,19.6203845012256,1.03566889581374e-85,7.20148777752462e-84
"ENSMUSG00000064210",2307.18939629888,-1.34098218104174,0.0683508319700141,-19.6191054650225,1.06205606691124e-85,7.36067739268186e-84
"ENSMUSG00000001663",118.15202629,4.87174227448888,0.24844627883204,19.6088357506952,1.29973122696747e-85,8.9783728593369e-84
"ENSMUSG00000061048",4089.10270140523,-2.45464345117537,0.125379809480494,-19.5776613582848,2.39779126906568e-85,1.65094981202434e-83
"ENSMUSG00000019775",739.87257181186,-5.74185144673546,0.293366472806959,-19.5722823804536,2.66476192970206e-85,1.82879052432875e-83
"ENSMUSG00000020682",581.533335861384,-3.46388080947517,0.177351239601515,-19.5311902936684,5.96331911213959e-85,4.07925877836588e-83
"ENSMUSG00000063663",2922.71490266539,-2.71622022154946,0.139326704749253,-19.495330966435,1.20274048660593e-84,8.20082178391595e-83
"ENSMUSG00000046056",5233.27797030665,-4.56435374512075,0.234133343048209,-19.4946763485154,1.2182286469322e-84,8.27963205232728e-83
"ENSMUSG00000033213",396.032707392417,-4.67198598073234,0.239811425845948,-19.481915693765,1.56319636059538e-84,1.05560846542897e-82
"ENSMUSG00000038305",672.655625938779,3.19441042180972,0.163967044791708,19.4820271711774,1.55979621613442e-84,1.05560846542897e-82
"ENSMUSG00000062393",742.938244377805,-6.96482851527262,0.357794984272108,-19.4659758281457,2.13391648021946e-84,1.43640531379373e-82
"ENSMUSG00000049090",476.36976633962,1.8822339095435,0.0967882036533423,19.4469350447388,3.09379564364593e-84,2.07589746547694e-82
"ENSMUSG00000073027",363.871245285328,-7.32833159623663,0.376897185828427,-19.4438480089174,3.28571816077173e-84,2.19767606124761e-82
"ENSMUSG00000036246",802.823250448766,-2.10884856972609,0.108470273334778,-19.4417189603407,3.42495662771214e-84,2.28355731611604e-82
"ENSMUSG00000054027",775.256986508923,-3.50562332182566,0.180380783002484,-19.4345720396246,3.93683636236907e-84,2.61656799112789e-82
"ENSMUSG00000028690",588.22985903821,-2.47574066556222,0.127645123966563,-19.3954973651069,8.42341786943556e-84,5.58091166953264e-82
"ENSMUSG00000064039",1005.44160638055,-9.39433091990704,0.485021596490597,-19.3688919996146,1.41264863577583e-83,9.33012354456456e-82
"ENSMUSG00000074874",1052.05938285704,-3.62549885528226,0.187233305217055,-19.3635360497392,1.56747490681511e-83,1.03203527536523e-81
"ENSMUSG00000056972",472.111843807985,-4.39346178254131,0.227134666454983,-19.3429820780444,2.33569331314036e-83,1.53304431197988e-81
"ENSMUSG00000018166",1643.55953033846,3.13847982468898,0.162257644818608,19.3425698258936,2.35444273923551e-83,1.54055136872525e-81
"ENSMUSG00000072568",779.130806955171,4.32363640811044,0.223813289381807,19.3180504162766,3.7868464679572e-83,2.47012595149815e-81
"ENSMUSG00000064373",32281.9754039422,4.72101580216192,0.244759696479139,19.2883708799839,6.72595112963841e-83,4.3737365540232e-81
"ENSMUSG00000037260",1454.41556267159,-1.84148195563557,0.0955255947944288,-19.2773670721281,8.32053000715693e-83,5.3940075914089e-81
"ENSMUSG00000026638",1476.25754034389,5.14081856464913,0.267070162451545,19.2489438635132,1.44070016844382e-82,9.31107725427695e-81
"ENSMUSG00000031904",924.911353900966,-2.71073970978784,0.141152372502714,-19.204351026659,3.40350886996501e-82,2.19292135722608e-80
"ENSMUSG00000025207",1365.11273579101,3.08616363474459,0.160828490291808,19.1891600122903,4.55949651390749e-82,2.92878146498527e-80
"ENSMUSG00000033933",1731.69615295598,-2.15876358120111,0.112549472769593,-19.1805748003854,5.37825222279127e-82,3.44420656784162e-80
"ENSMUSG00000043549",1240.55671779811,-10.2498123205947,0.534423470652249,-19.1791956818159,5.52280735794803e-82,3.52606146135173e-80
"ENSMUSG00000032816",576.55166951739,3.80576233989745,0.198671258904954,19.1560790467339,8.6121770294538e-82,5.48187183787197e-80
"ENSMUSG00000018387",845.977132795081,-3.6844794176504,0.192391956094352,-19.1509015888558,9.51255385669582e-82,6.03674690381699e-80
"ENSMUSG00000025272",1029.84331996824,-2.94201391172644,0.153677259506558,-19.1441070798175,1.08380513720649e-81,6.85726439513619e-80
"ENSMUSG00000024479",327.341464812914,5.1189472305587,0.268059554470622,19.0963058215472,2.70996195834584e-81,1.70946672156852e-79
"ENSMUSG00000029161",500.408817295551,2.33943835604683,0.122561177128031,19.0879233609431,3.18168258812305e-81,2.00104090893028e-79
"ENSMUSG00000034295",357.226558422089,-2.97477919737496,0.155911553804062,-19.0799150210089,3.7086133604068e-81,2.3254992526908e-79
"ENSMUSG00000053965",1457.78016082832,-5.67180214368949,0.297558750127874,-19.0611169769065,5.31284150289328e-81,3.32155067134891e-79
"ENSMUSG00000026712",603.396606635403,3.92240387264355,0.2059084310156,19.0492630792101,6.66335952390329e-81,4.15355981683782e-79
"ENSMUSG00000029814",1561.67305246888,1.54351830292739,0.081041404899859,19.0460457198968,7.08567351816304e-81,4.40377744407602e-79
